Year,Month,DayofMonth,DayOfWeek,Reporting_Airline,Tail_Number,Flight_Number,Origin,Dest,CRSDepTime,DepDelay,DepDel15,cancelled,awnd,prcp,snow,tmin,tmax
2019,1,13,7,OO,N761ND,2972,ORD,BNA,2036,-1,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N738SK,2973,ORD,ORF,705,99,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N727SK,2976,ORD,SDF,1155,-2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N738SK,2984,ORD,DTW,1817,13,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N705SK,2986,ORD,MDT,1150,97,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N758SK,2991,ORD,SDF,1850,-7,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N709SK,2992,ORD,ASE,950,-3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N594SW,2993,ORD,BNA,2200,-1,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N710SK,2995,DFW,ASE,1045,-1,0,0,52,0,0,50,22
2019,1,13,7,OO,N879AS,2998,ORD,DTW,715,23,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N760SK,3001,DFW,BRO,1540,-7,0,0,52,0,0,50,22
2019,1,13,7,OO,N707SK,3004,ORD,FSD,1005,-2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N763SK,3008,ORD,SDF,840,3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N758SK,3019,ORD,HPN,1243,25,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N752EV,3020,ORD,MDT,1907,-9,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N724SK,3025,DFW,HOU,1635,-6,0,0,52,0,0,50,22
2019,1,13,7,OO,N760SK,3026,DFW,MHK,1030,-6,0,0,52,0,0,50,22
2019,1,13,7,OO,N701SK,3044,ORD,COS,950,-3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N750SK,3045,ORD,HPN,1848,8,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N752EV,3048,ORD,OKC,1320,2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N709SK,3051,DFW,ASE,1855,-4,0,0,52,0,0,50,22
2019,1,13,7,OO,N707SK,3053,ORD,GRB,2033,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N762SK,3061,ORD,TVC,1330,42,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N753SK,3075,DFW,LRD,1030,-3,0,0,52,0,0,50,22
2019,1,13,7,OO,N738SK,3076,ORD,DTW,1325,77,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N759EV,3079,ORD,SLC,1340,21,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N727SK,3083,ORD,TVC,2210,-4,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N758SK,3084,ORD,DTW,845,2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N713SK,3087,DFW,TYS,1428,0,0,0,52,0,0,50,22
2019,1,13,7,OO,N776SK,3088,ORD,FNT,2210,16,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N750SK,3093,ORD,IND,815,-2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N710SK,3099,ORD,SLC,1728,0,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N761ND,3101,ORD,DTW,1530,26,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N755EV,3106,DFW,SRQ,1155,-6,0,0,52,0,0,50,22
2019,1,13,7,OO,N699BR,3110,DFW,CYS,940,-9,0,0,52,0,0,50,22
2019,1,13,7,OO,N879AS,3111,ORD,CHO,1150,95,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N594SW,3113,ORD,MKE,835,-4,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N930EV,3114,ORD,ICT,724,3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N902EV,3115,ORD,ICT,1215,-9,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N866AS,3119,ORD,MKE,1506,13,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N902EV,3121,ORD,MKE,1845,-3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N879AS,3122,ORD,CHO,1701,101,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N699BR,3124,ORD,ICT,2200,-3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N930EV,3127,ORD,MKE,2015,33,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N699BR,3128,DFW,PIB,1529,3,0,0,52,0,0,50,22
2019,1,13,7,OO,N866AS,3129,ORD,MEI,1803,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N750SK,3141,ORD,IND,1450,23,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N705SK,3145,ORD,OKC,1830,37,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N755EV,3146,DFW,CLL,2055,-6,0,0,52,0,0,50,22
2019,1,13,7,OO,N753SK,3163,DFW,SAF,1455,-4,0,0,52,0,0,50,22
2019,1,13,7,OO,N760EV,3164,DFW,SAF,2235,-4,0,0,52,0,0,50,22
2019,1,13,7,OO,N752SK,3166,DFW,MLU,1043,-5,0,0,52,0,0,50,22
2019,1,13,7,OO,N758EV,3168,DFW,ECP,1855,35,1,0,52,0,0,50,22
2019,1,13,7,OO,N701SK,3178,ORD,SDF,2215,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N776SK,3181,ORD,DTW,1739,70,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N752SK,3182,DFW,SBN,1825,50,1,0,52,0,0,50,22
2019,1,13,7,OO,N744EV,3185,DFW,BTR,1655,-2,0,0,52,0,0,50,22
2019,1,13,7,OO,N740EV,3188,DFW,SAF,905,-7,0,0,52,0,0,50,22
2019,1,13,7,OO,N759EV,3190,ORD,IND,2216,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N753EV,3191,ORD,FNT,1640,41,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N761ND,3192,ORD,OKC,1010,-1,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N863AS,3195,DFW,ROW,1551,-4,0,0,52,0,0,50,22
2019,1,13,7,OO,N727SK,3198,ORD,IND,1659,0,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N754SK,3205,DFW,BRO,2125,-4,0,0,52,0,0,50,22
2019,1,13,7,OO,N760EV,3206,DFW,JAN,1625,15,1,0,52,0,0,50,22
2019,1,13,7,OO,N752SK,3212,DFW,HOU,1441,0,0,0,52,0,0,50,22
2019,1,13,7,OO,N760SK,3216,DFW,LAW,2115,-4,0,0,52,0,0,50,22
2019,1,13,7,OO,N758EV,3220,DFW,JLN,1149,-5,0,0,52,0,0,50,22
2019,1,13,7,OO,N727SK,3225,ORD,BNA,705,-7,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N708SK,3227,ORD,BNA,1854,-6,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N703SK,3230,DFW,FWA,1050,-10,0,0,52,0,0,50,22
2019,1,13,7,OO,N744EV,3233,DFW,BTR,1223,-4,0,0,52,0,0,50,22
2019,1,13,7,OO,N730EV,3237,DFW,ROW,900,-6,0,0,52,0,0,50,22
2019,1,13,7,OO,N750SK,3241,ORD,IND,1130,21,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N863AS,3245,DFW,ROW,2226,-5,0,0,52,0,0,50,22
2019,1,13,7,OO,N744EV,3248,DFW,MHK,2116,74,1,0,52,0,0,50,22
2019,1,13,7,OO,N719SK,3249,DFW,FWA,1830,-5,0,0,52,0,0,50,22
2019,1,13,7,OO,N713SK,3250,DFW,ASE,850,-1,0,0,52,0,0,50,22
2019,1,13,7,OO,N753EV,3254,ORD,FSD,2040,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N744EV,3255,DFW,CLL,855,-5,0,0,52,0,0,50,22
2019,1,13,7,OO,N750EV,3257,DFW,MLU,2050,-5,0,0,52,0,0,50,22
2019,1,13,7,OO,N762SK,3260,ORD,OMA,955,-2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N701SK,3262,ORD,SDF,1639,-8,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N754SK,3268,DFW,JAN,1430,-6,0,0,52,0,0,50,22
2019,1,13,7,OO,N730EV,3270,DFW,BTR,1850,-3,0,0,52,0,0,50,22
2019,1,13,7,OO,N724SK,3274,DFW,BTR,2040,13,0,0,52,0,0,50,22
2019,1,13,7,OO,N730EV,3280,DFW,ECP,1245,21,1,0,52,0,0,50,22
2019,1,13,7,OO,N740EV,3284,DFW,LAW,1329,105,1,0,52,0,0,50,22
2019,1,13,7,OO,N748EV,3289,DFW,SBN,1300,-2,0,0,52,0,0,50,22
2019,1,13,7,OO,N754SK,3290,DFW,BTR,1020,-3,0,0,52,0,0,50,22
2019,1,13,7,OO,N762SK,3297,ORD,ORF,1859,34,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N183SY,3348,SFO,DAL,1655,0,0,0,13,0,0,150,111
2019,1,13,7,OO,N197SY,3370,SFO,SNA,2100,-3,0,0,13,0,0,150,111
2019,1,13,7,OO,N197SY,3371,SFO,MCI,1115,-5,0,0,13,0,0,150,111
2019,1,13,7,OO,N176SY,3404,SFO,DAL,645,-8,0,0,13,0,0,150,111
2019,1,13,7,OO,N198SY,3406,SFO,DAL,1150,12,0,0,13,0,0,150,111
2019,1,13,7,OO,N174SY,3450,SFO,SLC,1830,47,1,0,13,0,0,150,111
2019,1,13,7,OO,N183SY,3488,SFO,SNA,1155,-2,0,0,13,0,0,150,111
2019,1,13,7,OO,N824SK,3553,ORD,SLC,1846,69,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N285SY,3590,ORD,JFK,1333,-8,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N288SY,3595,ORD,JFK,700,5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N261SY,3633,SFO,SLC,1022,-9,0,0,13,0,0,150,111
2019,1,13,7,OO,N257SY,3636,SFO,SLC,1644,-10,0,0,13,0,0,150,111
2019,1,13,7,OO,N282SY,3779,ORD,LGA,1530,11,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N548CA,3781,ORD,SLC,1330,3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N290SY,3783,ORD,LGA,1730,-1,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N288SY,3786,ORD,LGA,1330,14,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N272SY,3799,ORD,LGA,1830,59,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N281SY,3803,ORD,LGA,1930,-9,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N278SY,3804,ORD,LGA,1130,-6,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N275SY,3806,ORD,LGA,1230,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N262SY,3813,ORD,LGA,930,-9,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N260SY,3895,DEN,SLC,1220,-7,0,0,34,0,0,17,-82
2019,1,13,7,OO,N259SY,3897,DEN,SLC,1807,-5,0,0,34,0,0,17,-82
2019,1,13,7,OO,N279SY,3910,DFW,JFK,825,-1,0,0,52,0,0,50,22
2019,1,13,7,OO,N274SY,3914,DFW,DTW,1756,-3,0,0,52,0,0,50,22
2019,1,13,7,OO,N265SY,3934,DFW,MSP,1909,20,1,0,52,0,0,50,22
2019,1,13,7,OO,N271SY,3960,DFW,LGA,1610,0,0,0,52,0,0,50,22
2019,1,13,7,OO,N242SY,4095,DEN,SLC,1920,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N915SW,5008,DEN,SGU,1855,3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N938SW,5010,DEN,CNY,750,-7,0,0,34,0,0,17,-82
2019,1,13,7,OO,N593ML,5011,ORD,FWA,1605,38,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N679SA,5012,ORD,MBS,1400,30,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N973SW,5014,ORD,LWB,1415,,,1,56,3,8,-5,-38
2019,1,13,7,OO,N932EV,5020,DEN,EAR,2010,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N929SW,5023,ORD,SLN,1007,-10,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N927SW,5030,ORD,SPI,1400,66,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N919SW,5035,ORD,FWA,1127,45,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N973SW,5037,ORD,MKG,1025,39,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N908SW,5038,ORD,SHD,1600,-9,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N927SW,5041,ORD,MKG,1900,-4,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N967SW,5042,ORD,UIN,2120,-6,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N947SW,5049,ORD,FWA,2105,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N901EV,5051,DEN,PUB,2010,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N929SW,5058,DEN,LBL,1435,8,0,0,34,0,0,17,-82
2019,1,13,7,OO,N945SW,5059,ORD,CGI,1400,-4,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N958SW,5060,ORD,AVL,1800,-2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N941SW,5061,ORD,CMX,2115,-7,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N967SW,5062,ORD,EAU,1135,-10,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N967SW,5064,ORD,MBS,750,-8,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N679SA,5066,ORD,CKB,1800,-1,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N946SW,5070,ORD,PAH,2115,-7,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N982SW,5072,ORD,SPI,2115,-13,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N465SW,5075,DEN,RKS,1855,788,1,0,34,0,0,17,-82
2019,1,13,7,OO,N932EV,5077,DEN,VEL,1620,0,0,0,34,0,0,17,-82
2019,1,13,7,OO,N952SW,5090,DEN,CNY,1615,-10,0,0,34,0,0,17,-82
2019,1,13,7,OO,N932EV,5102,DEN,JMS,955,-12,0,0,34,0,0,17,-82
2019,1,13,7,OO,N479CA,5104,DEN,JMS,1955,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N980SW,5106,DEN,LAR,1958,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N417SW,5113,DEN,RKS,1510,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N956SW,5114,DEN,GCC,2220,-14,0,0,34,0,0,17,-82
2019,1,13,7,OO,N983SW,5117,DEN,GCC,1120,42,1,0,34,0,0,17,-82
2019,1,13,7,OO,N975SW,5122,ORD,MBS,1930,11,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N952SW,5130,DEN,BFF,2010,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N952SW,5134,DEN,SGU,1135,-7,0,0,34,0,0,17,-82
2019,1,13,7,OO,N976SW,5136,ORD,AVL,1400,78,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N979SW,5137,DEN,HYS,1231,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N975SW,5141,ORD,CMX,935,0,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N961SW,5143,ORD,EAU,1935,-3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N923SW,5155,DEN,HYS,2010,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N934SW,5159,DEN,PRC,1235,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N958SW,5168,ORD,DLH,1247,81,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N903SW,5172,DEN,LBF,2010,-5,0,0,34,0,0,17,-82
2019,1,13,7,OO,N472CA,5177,SFO,EUG,1635,104,1,0,13,0,0,150,111
2019,1,13,7,OO,N923SW,5185,DEN,BIL,1510,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N132SY,5187,DEN,CLT,953,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N912SW,5192,SFO,BOI,1420,-9,0,0,13,0,0,150,111
2019,1,13,7,OO,N792SK,5195,DFW,IAH,1405,8,0,0,52,0,0,50,22
2019,1,13,7,OO,N917SW,5197,SFO,BUR,1350,-9,0,0,13,0,0,150,111
2019,1,13,7,OO,N945SW,5199,ORD,COS,1940,46,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N693BR,5201,SFO,MRY,1307,-6,0,0,13,0,0,150,111
2019,1,13,7,OO,N207SY,5202,DEN,SUN,1140,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N905SW,5204,DEN,MFR,1910,9,0,0,34,0,0,17,-82
2019,1,13,7,OO,N108SY,5205,DFW,LAX,1755,-7,0,0,52,0,0,50,22
2019,1,13,7,OO,N121SY,5211,DEN,DFW,945,-5,0,0,34,0,0,17,-82
2019,1,13,7,OO,N929SW,5212,DEN,EUG,1900,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N464SW,5214,DEN,ELP,955,-2,0,0,34,0,0,17,-82
2019,1,13,7,OO,N204SY,5216,SFO,OMA,1736,-4,0,0,13,0,0,150,111
2019,1,13,7,OO,N929EV,5217,DEN,FAR,950,122,1,0,34,0,0,17,-82
2019,1,13,7,OO,N471CA,5219,DEN,COU,1740,-5,0,0,34,0,0,17,-82
2019,1,13,7,OO,N114SY,5224,DEN,DRO,1402,40,1,0,34,0,0,17,-82
2019,1,13,7,OO,N982SW,5226,DEN,XNA,951,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N154SY,5227,DEN,MFR,1120,-2,0,0,34,0,0,17,-82
2019,1,13,7,OO,N130SY,5231,DEN,SLC,1550,-2,0,0,34,0,0,17,-82
2019,1,13,7,OO,N986SW,5233,SFO,BUR,1825,-6,0,0,13,0,0,150,111
2019,1,13,7,OO,N121SY,5234,DFW,DEN,1327,-3,0,0,52,0,0,50,22
2019,1,13,7,OO,N928EV,5238,DEN,OMA,1530,-8,0,0,34,0,0,17,-82
2019,1,13,7,OO,N423SW,5239,SFO,SBA,1640,-7,0,0,13,0,0,150,111
2019,1,13,7,OO,N941SW,5240,ORD,BHM,1535,0,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N472CA,5243,SFO,GEG,1040,148,1,0,13,0,0,150,111
2019,1,13,7,OO,N956SW,5244,DEN,PDX,755,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N982SW,5246,DEN,COS,1525,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N916SW,5249,SFO,ONT,845,-8,0,0,13,0,0,150,111
2019,1,13,7,OO,N110SY,5251,SFO,SBA,1430,-3,0,0,13,0,0,150,111
2019,1,13,7,OO,N417SW,5252,ORD,BIS,1000,23,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N110SY,5253,SFO,AUS,1825,-2,0,0,13,0,0,150,111
2019,1,13,7,OO,N152SY,5256,SFO,MCI,915,17,1,0,13,0,0,150,111
2019,1,13,7,OO,N593ML,5257,ORD,FNT,745,-10,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N938SW,5260,SFO,BFL,2015,-14,0,0,13,0,0,150,111
2019,1,13,7,OO,N103SY,5261,DFW,DEN,1540,-8,0,0,52,0,0,50,22
2019,1,13,7,OO,N925EV,5262,DEN,OKC,950,5,0,0,34,0,0,17,-82
2019,1,13,7,OO,N941SW,5263,ORD,IND,730,50,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N915SW,5264,ORD,STL,755,32,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N986SW,5266,SFO,ONT,1040,-6,0,0,13,0,0,150,111
2019,1,13,7,OO,N906EV,5273,DEN,COS,1735,-7,0,0,34,0,0,17,-82
2019,1,13,7,OO,N975SW,5277,ORD,CHA,1410,-8,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N206SY,5282,DEN,SAT,1250,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N205SY,5284,DEN,ATL,750,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N905SW,5287,DEN,DSM,1400,-10,0,0,34,0,0,17,-82
2019,1,13,7,OO,N157SY,5289,SFO,XNA,1730,-6,0,0,13,0,0,150,111
2019,1,13,7,OO,N143SY,5292,ORD,ATL,1225,-4,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N130SY,5293,DEN,SEA,800,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N929EV,5294,DEN,BIS,1758,12,0,0,34,0,0,17,-82
2019,1,13,7,OO,N784SK,5297,ORD,DSM,2110,70,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N919SW,5298,ORD,SBN,1755,36,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N923SW,5300,DEN,BZN,750,132,1,0,34,0,0,17,-82
2019,1,13,7,OO,N967SW,5301,ORD,XNA,1535,-6,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N906EV,5303,DEN,SGF,1000,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N693BR,5306,DEN,BOI,816,-8,0,0,34,0,0,17,-82
2019,1,13,7,OO,N959SW,5307,DEN,TUS,1910,2,0,0,34,0,0,17,-82
2019,1,13,7,OO,N153SY,5315,DEN,OKC,1955,-4,0,0,34,0,0,17,-82
2019,1,13,7,OO,N938SW,5318,SFO,BUR,1605,-12,0,0,13,0,0,150,111
2019,1,13,7,OO,N946SW,5323,ORD,ICT,1535,20,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N930SW,5325,SFO,SBA,1205,-13,0,0,13,0,0,150,111
2019,1,13,7,OO,N208SY,5327,SFO,BOI,1730,-10,0,0,13,0,0,150,111
2019,1,13,7,OO,N465SW,5328,SFO,BOI,1155,-7,0,0,13,0,0,150,111
2019,1,13,7,OO,N135SY,5333,SFO,SLC,1140,-3,0,0,13,0,0,150,111
2019,1,13,7,OO,N109SY,5334,SFO,SAT,1040,-3,0,0,13,0,0,150,111
2019,1,13,7,OO,N423SW,5338,SFO,PSP,2046,-11,0,0,13,0,0,150,111
2019,1,13,7,OO,N423SW,5342,DEN,BUR,1210,10,0,0,34,0,0,17,-82
2019,1,13,7,OO,N796SK,5343,DEN,ASE,955,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N961SW,5345,ORD,SBN,1550,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N124SY,5360,ORD,TUS,1005,-4,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N915SW,5363,DEN,MLI,1300,45,1,0,34,0,0,17,-82
2019,1,13,7,OO,N904EV,5370,DEN,DFW,805,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N142SY,5374,SFO,LAX,600,-5,0,0,13,0,0,150,111
2019,1,13,7,OO,N928EV,5377,DEN,FSD,955,8,0,0,34,0,0,17,-82
2019,1,13,7,OO,N978SW,5378,DEN,FSD,1418,-9,0,0,34,0,0,17,-82
2019,1,13,7,OO,N925EV,5380,DEN,RAP,2000,-2,0,0,34,0,0,17,-82
2019,1,13,7,OO,N919SW,5381,ORD,PIA,1215,,,1,56,3,8,-5,-38
2019,1,13,7,OO,N880AS,5383,SFO,PSP,1825,22,1,0,13,0,0,150,111
2019,1,13,7,OO,N961SW,5390,ORD,LEX,802,-11,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N788SK,5391,DEN,ASE,1125,-3,0,0,34,0,0,17,-82
2019,1,13,7,OO,N213SY,5393,ORD,OKC,1930,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N125SY,5396,SFO,TUS,1910,-5,0,0,13,0,0,150,111
2019,1,13,7,OO,N959SW,5400,DEN,FAR,1340,-2,0,0,34,0,0,17,-82
2019,1,13,7,OO,N938SW,5410,DEN,SBP,1140,-5,0,0,34,0,0,17,-82
2019,1,13,7,OO,N135SY,5417,DEN,RIC,1745,9,0,0,34,0,0,17,-82
2019,1,13,7,OO,N150SY,5418,ORD,ATL,2110,-1,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N937SW,5422,SFO,ONT,1310,-11,0,0,13,0,0,150,111
2019,1,13,7,OO,N937SW,5425,SFO,ONT,1730,-6,0,0,13,0,0,150,111
2019,1,13,7,OO,N149SY,5432,DEN,EGE,2030,-6,0,0,34,0,0,17,-82
2019,1,13,7,OO,N145SY,5433,ORD,SLC,1940,-1,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N932SW,5435,ORD,BHM,1230,3,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N103SY,5436,DEN,MKE,1735,0,0,0,34,0,0,17,-82
2019,1,13,7,OO,N114SY,5437,DEN,DFW,1750,44,1,0,34,0,0,17,-82
2019,1,13,7,OO,N156SY,5438,SFO,MTJ,1302,-2,0,0,13,0,0,150,111
2019,1,13,7,OO,N162SY,5445,SFO,SMF,709,-2,0,0,13,0,0,150,111
2019,1,13,7,OO,N204SY,5448,SFO,ABQ,1054,-5,0,0,13,0,0,150,111
2019,1,13,7,OO,N213SY,5449,SFO,BOI,900,-6,0,0,13,0,0,150,111
2019,1,13,7,OO,N986SW,5452,SFO,FAT,1440,-5,0,0,13,0,0,150,111
2019,1,13,7,OO,N964SW,5455,SFO,MFR,1313,-9,0,0,13,0,0,150,111
2019,1,13,7,OO,N136SY,5456,SFO,PDX,1620,1,0,0,13,0,0,150,111
2019,1,13,7,OO,N901EV,5459,SFO,SMF,840,-5,0,0,13,0,0,150,111
2019,1,13,7,OO,N912SW,5461,SFO,RNO,1043,-14,0,0,13,0,0,150,111
2019,1,13,7,OO,N140SY,5465,SFO,SLC,1655,0,0,0,13,0,0,150,111
2019,1,13,7,OO,N789SK,5466,SFO,SMF,1500,-3,0,0,13,0,0,150,111
2019,1,13,7,OO,N932SW,5467,ORD,BUF,745,37,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N165SY,5483,DFW,SFO,1940,-11,0,0,52,0,0,50,22
2019,1,13,7,OO,N117SY,5490,ORD,DCA,1700,,,1,56,3,8,-5,-38
2019,1,13,7,OO,N963SW,5497,ORD,DSM,1300,54,1,0,56,3,8,-5,-38
2019,1,13,7,OO,N797SK,5500,DEN,ASE,1400,-7,0,0,34,0,0,17,-82
2019,1,13,7,OO,N960SW,5501,DEN,DRO,751,-7,0,0,34,0,0,17,-82
2019,1,13,7,OO,N122SY,5507,SFO,LAX,1500,-1,0,0,13,0,0,150,111
2019,1,13,7,OO,N211SY,5518,ORD,BNA,1800,-2,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N144SY,5520,ORD,ABQ,1007,-4,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N930SW,5523,SFO,ACV,2235,-6,0,0,13,0,0,150,111
2019,1,13,7,OO,N963SW,5524,ORD,CID,1013,11,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N794SK,5525,DEN,TUS,1750,59,1,0,34,0,0,17,-82
2019,1,13,7,OO,N160SY,5526,DEN,SMF,815,-10,0,0,34,0,0,17,-82
2019,1,13,7,OO,N927SW,5527,ORD,CHS,900,-5,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N954SW,5529,DEN,SBP,1900,22,1,0,34,0,0,17,-82
2019,1,13,7,OO,N947SW,5532,DEN,OKC,1500,-8,0,0,34,0,0,17,-82
2019,1,13,7,OO,N119SY,5533,ORD,DCA,1200,-7,0,0,56,3,8,-5,-38
2019,1,13,7,OO,N166SY,5539,SFO,SLC,720,-8,0,0,13,0,0,150,111
2019,1,13,7,OO,N913SW,5541,SFO,RDM,1235,25,1,0,13,0,0,150,111
